Year,ICD10 Code_x,ICD10 Diagnosis_x,Diagnosis Type_x,Metric_x,Sex_x,Value_x,ICD10 Code_y,ICD10 Diagnosis_y,Diagnosis Type_y,Metric_y,Sex_y,Value_y,"Tobacco Price
Index","Retail Prices
Index",Tobacco Price Index Relative to Retail Price Index,Real Households' Disposable Income,Affordability of Tobacco Index,Household Expenditure on Tobacco,Household Expenditure Total,Expenditure on Tobacco as a Percentage of Expenditure,All Pharmacotherapy Prescriptions,Nicotine Replacement Therapy (NRT) Prescriptions,Bupropion (Zyban) Prescriptions,Varenicline (Champix) Prescriptions,Net Ingredient Cost of All Pharmacotherapies,Net Ingredient Cost of Nicotine Replacement Therapies (NRT),Net Ingredient Cost of Bupropion (Zyban),Net Ingredient Cost of Varenicline (Champix),Method,Sex,16 and Over,16-24,25-34,35-49,50-59,60 and Over
2014/15,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Attributable number,Male,7700,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Attributable number,Male,1900,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Attributable number,Male,0,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,All codes,All admissions,All admissions,Number of admissions,Female,5870400,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All diseases which can be caused by smoking,All diseases which can be caused by smoking,Number of admissions,Female,782329,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C00-D48,All cancers,All cancers,Number of admissions,Female,863004,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,J00-J99,All respiratory diseases,All respiratory diseases,Number of admissions,Female,310552,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,I00-I99,All circulatory diseases,All circulatory diseases,Number of admissions,Female,384570,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of admissions,Female,740767,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of admissions,Female,40987,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of admissions,Female,6132,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C15,Oesophagus,Cancers which can be caused by smoking,Number of admissions,Female,8303,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C32,Larynx,Cancers which can be caused by smoking,Number of admissions,Female,739,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Female,6559,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Female,16148,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Female,5303,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Female,5380,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Female,12320,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Female,4699,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,Female,17456,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of admissions,Female,2749,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,Female,63350,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Female,103652,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,130907,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,86294,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,15655,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,52420,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,Female,2705,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of admissions,Female,4686,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of admissions,Female,11659,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Number of admissions,Female,22278,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Number of admissions,Female,4179,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Number of admissions,Female,97720,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Number of admissions,Female,48618,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Number of admissions,Female,11431,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,All codes,All admissions,All admissions,Attributable number,Female,181600,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C00-D48,All cancers,All cancers,Attributable number,Female,49800,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Female,68200,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Female,39500,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,9900,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,29600,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,2900,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,4900,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,500,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,700,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,4600,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,400,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,600,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,3000,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,900,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,1600,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,2200,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,48200,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,17700,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,12700,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,15300,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,2700,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,6900,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1500,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,500,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,5100,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Attributable number,Female,3200,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Attributable number,Female,1600,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Attributable number,Female,9000,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Attributable number,Female,4800,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2014/15,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Attributable number,Female,500,,,,,,,,,,,,,,,1348.0,766.0,21.0,561.0,38145.0,18208.0,807.0,19129.0,,,,,,,,
2013/14,All codes,All admissions,All admissions,Number of admissions,,10602739,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All diseases which can be caused by smoking,All diseases which can be caused by smoking,Number of admissions,,1634266,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C00-D48,All cancers,All cancers,Number of admissions,,1631637,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,J00-J99,All respiratory diseases,All respiratory diseases,Number of admissions,,538994,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,I00-I99,All circulatory diseases,All circulatory diseases,Number of admissions,,892712,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of admissions,,1390104,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of admissions,,87633,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of admissions,,21304,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C15,Oesophagus,Cancers which can be caused by smoking,Number of admissions,,29447,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C32,Larynx,Cancers which can be caused by smoking,Number of admissions,,4335,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,,7000,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,,73077,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,,14385,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,,19288,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,,24885,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,,8237,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,,40689,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of admissions,,5309,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,,112703,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,,172271,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,,281338,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,,270282,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,,41039,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,,105548,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,,12212,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of admissions,,13038,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of admissions,,22103,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Number of admissions,,36895,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Number of admissions,,6281,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Number of admissions,,145191,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Number of admissions,,68487,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Number of admissions,,11289,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,All codes,All admissions,All admissions,Attributable number,,454700,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C00-D48,All cancers,All cancers,Attributable number,,158800,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,,125600,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,,130800,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,,18400,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,,70000,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,,13900,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,,19300,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C32,Larynx,Cancers which can be caused by smoking,Attributable number,,3400,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C53,Cervical,Cancers which can be caused by smoking,Attributable number,,800,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C67,Bladder,Cancers which can be caused by smoking,Attributable number,,28800,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,,3500,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C16,Stomach,Cancers which can be caused by smoking,Attributable number,,4000,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,,5700,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,,2800,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
2013/14,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,,6700,,,,,,,,,,,,,,,1778.0,1059.0,22.0,697.0,48767.0,24257.0,865.0,23646.0,,,,,,,,
